브랜드,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
B002-00434,0.19149966537952423,0.2107732594013214,0.21701815724372864,0.2047663778066635,0.20087842643260956,0.20258261263370514,0.20677988231182098,0.21404756605625153,0.2225196212530136,0.21299506723880768,0.22748441994190216,0.21131667494773865,0.20772889256477356,0.20937222242355347,0.21404798328876495,0.23584794998168945,0.22842563688755035,0.2210538536310196,0.21262149512767792,0.21114179491996765,0.21423405408859253
B002-00435,0.36034759879112244,0.3622893691062927,0.35828983783721924,0.36238449811935425,0.3589046001434326,0.36155834794044495,0.35719361901283264,0.3553672730922699,0.3564334213733673,0.36260679364204407,0.358242392539978,0.3557961583137512,0.35483598709106445,0.356915682554245,0.361174613237381,0.35718703269958496,0.3573094606399536,0.36107125878334045,0.3569587469100952,0.352842777967453,0.3551357686519623
B002-00436,1.3509202003479004,1.3868299722671509,1.3769878149032593,1.391526699066162,1.3614784479141235,1.3701505661010742,1.3488078117370605,1.36228609085083,1.3866264820098877,1.408467411994934,1.3857544660568237,1.3713412284851074,1.3585397005081177,1.3578587770462036,1.393539309501648,1.4017269611358643,1.3965271711349487,1.4104143381118774,1.3832039833068848,1.3608484268188477,1.3573132753372192
B002-00437,0.27101099491119385,0.2704508602619171,0.268558144569397,0.2703873813152313,0.2693098485469818,0.2698062062263489,0.26785844564437866,0.26484352350234985,0.2641277611255646,0.26699167490005493,0.26564642786979675,0.2645566463470459,0.26464465260505676,0.2660808861255646,0.264965683221817,0.26269060373306274,0.2630915939807892,0.2650105655193329,0.2629140615463257,0.2608658969402313,0.2629127502441406
B002-00438,2.9016273021698,3.000722646713257,2.9853851795196533,3.020691394805908,2.9392755031585693,2.9453511238098145,2.8978850841522217,2.9324278831481934,2.991382122039795,3.056331157684326,2.991269588470459,2.958759069442749,2.9197638034820557,2.9123592376708984,3.001215934753418,3.0232927799224854,3.0210726261138916,3.055950164794922,2.982851982116699,2.9139702320098877,2.90301251411438
B002-00439,11.950078964233398,11.835580825805664,11.780497550964355,11.809507369995117,11.829522132873535,11.869974136352539,11.831918716430664,11.70472240447998,11.63259506225586,11.659002304077148,11.687888145446777,11.674369812011719,11.711782455444336,11.752738952636719,11.658103942871094,11.571002960205078,11.554393768310547,11.598224639892578,11.591352462768555,11.60235595703125,11.669336318969727
B002-00440,0.010875707492232323,0.0122756939381361,0.012909847311675549,0.011919164098799229,0.01162675954401493,0.011649562045931816,0.012078836560249329,0.012619979679584503,0.013240624219179153,0.01245922688394785,0.013621492311358452,0.012379352934658527,0.01204222533851862,0.01222973968833685,0.012465779669582844,0.01422121562063694,0.013739299029111862,0.013015126809477806,0.012437651865184307,0.012353495694696903,0.01258736290037632
B002-00441,1.33973228931427,1.3573126792907715,1.3514269590377808,1.358818769454956,1.3439757823944092,1.3506157398223877,1.3396062850952148,1.3462846279144287,1.3589813709259033,1.3678505420684814,1.3585110902786255,1.3499534130096436,1.3445754051208496,1.3451642990112305,1.3633086681365967,1.3675072193145752,1.3634628057479858,1.370002269744873,1.3572230339050293,1.3473995923995972,1.3460578918457031
B002-00442,21.91509246826172,22.426734924316406,22.25048065185547,22.263153076171875,21.931106567382812,22.33504867553711,22.07117462158203,22.283493041992188,22.622447967529297,22.6116943359375,22.68657684326172,22.29041290283203,22.26327896118164,22.283164978027344,22.733184814453125,22.960933685302734,22.68185806274414,22.816646575927734,22.512081146240234,22.393184661865234,22.44620132446289
B002-00443,0.12067700922489166,0.13043925166130066,0.13274507224559784,0.12621696293354034,0.12480943650007248,0.12684760987758636,0.12904231250286102,0.13253971934318542,0.13625693321228027,0.13097360730171204,0.1391514241695404,0.13043640553951263,0.1292806714773178,0.13030123710632324,0.13296256959438324,0.14369350671768188,0.13934585452079773,0.13527636229991913,0.13144421577453613,0.1314963549375534,0.13342972099781036
B002-00444,0.03969750553369522,0.04231281951069832,0.0428965762257576,0.04123621806502342,0.040618594735860825,0.04142000153660774,0.04191356524825096,0.04289614036679268,0.04403506591916084,0.04255461320281029,0.044745173305273056,0.042294085025787354,0.04203321039676666,0.04226911440491676,0.043253183364868164,0.04611595720052719,0.04481220990419388,0.043760135769844055,0.042743563652038574,0.04268898442387581,0.04324343055486679
B002-00446,0.001458315527997911,0.0007277241093106568,0.0,0.0018142621265724301,0.0017553361831232905,0.0016917581669986248,0.0005965690943412483,0.00019046201487071812,0.00037961811176501215,0.0020436029881238937,0.0,0.001535800052806735,0.0015645084204152226,0.0009693247266113758,0.001709135016426444,0.0,0.0003536556614562869,0.0019340906292200089,0.0020046767313033342,0.0015037946868687868,0.0009217394981533289
B002-00447,0.3727872967720032,0.36168479919433594,0.3589273989200592,0.3590729236602783,0.3622274696826935,0.365811288356781,0.36472681164741516,0.35559797286987305,0.34905490279197693,0.3468717634677887,0.3527361750602722,0.35295477509498596,0.35693544149398804,0.35819482803344727,0.34975841641426086,0.344420462846756,0.34175288677215576,0.34373778104782104,0.34613436460494995,0.35016733407974243,0.35387352108955383
B002-00448,0.0025583168026059866,0.001280319644138217,0.0,0.0031794209498912096,0.00307459756731987,0.002966855652630329,0.001056083245202899,0.00034476490691304207,0.0006774357170797884,0.003577575320377946,0.0,0.002694627270102501,0.002746840473264456,0.0017084887949749827,0.0029953173361718655,0.0,0.0006338669336400926,0.003389109158888459,0.0035146260634064674,0.0026401528157293797,0.0016228263266384602
B002-00449,1.1085128784179688,1.112331509590149,1.1107885837554932,1.1141917705535889,1.1092257499694824,1.107278823852539,1.103977918624878,1.0999633073806763,1.100589394569397,1.1066205501556396,1.1030917167663574,1.1001701354980469,1.0984835624694824,1.100304126739502,1.0987648963928223,1.0980403423309326,1.0998153686523438,1.1032787561416626,1.0967717170715332,1.0896852016448975,1.0926620960235596
B002-00451,1.0907901525497437,1.1288666725158691,1.1319694519042969,1.1311653852462769,1.1054449081420898,1.1140761375427246,1.1038575172424316,1.118819236755371,1.1449204683303833,1.1475584506988525,1.145233154296875,1.124934434890747,1.113166332244873,1.1141844987869263,1.1378240585327148,1.1626445055007935,1.153175950050354,1.1575068235397339,1.1358236074447632,1.119545340538025,1.1164748668670654
B002-00452,1.182023048400879,1.2289958000183105,1.2298868894577026,1.2290400266647339,1.198917031288147,1.2124316692352295,1.1981598138809204,1.2157652378082275,1.247497797012329,1.2519173622131348,1.2482709884643555,1.2235485315322876,1.2105586528778076,1.211586833000183,1.2416226863861084,1.2692527770996094,1.2568775415420532,1.2640793323516846,1.2370575666427612,1.2184556722640991,1.2147082090377808
B002-00453,79.60209655761719,53.94245147705078,26.568214416503906,92.6684799194336,90.9075698852539,89.51610565185547,49.26674270629883,35.3079833984375,42.23951721191406,102.65861511230469,10.211821556091309,84.94538116455078,85.62942504882812,64.15521240234375,91.37922668457031,10.211821556091309,42.714900970458984,99.8087387084961,101.95259094238281,84.34458923339844,63.846736907958984
B002-00455,8.39732837677002,8.509166717529297,8.444327354431152,8.514389991760254,8.422601699829102,8.463233947753906,8.381580352783203,8.413471221923828,8.477853775024414,8.5840425491333,8.48663330078125,8.433436393737793,8.397865295410156,8.41211986541748,8.543877601623535,8.52978515625,8.520025253295898,8.576092720031738,8.485313415527344,8.414783477783203,8.408737182617188
B002-00456,0.19626456499099731,0.22181782126426697,0.2343675196170807,0.2083343267440796,0.20597456395626068,0.20901821553707123,0.22371681034564972,0.23470734059810638,0.2421448975801468,0.21845568716526031,0.2525620460510254,0.22398750483989716,0.21830539405345917,0.22493405640125275,0.22440576553344727,0.26407116651535034,0.25247594714164734,0.23011672496795654,0.22329609096050262,0.22734971344470978,0.2360326647758484
B002-00457,5.504498481750488,5.995804786682129,6.206936836242676,5.5546770095825195,5.6039628982543945,5.762603759765625,6.0425004959106445,6.381092071533203,6.439448356628418,5.890399932861328,6.698904991149902,6.195743560791016,5.952113151550293,6.180790901184082,6.230876922607422,6.822152137756348,6.746162414550781,6.188127517700195,6.048766136169434,6.298389434814453,6.625835418701172
B002-00458,0.3799595832824707,0.38931965827941895,0.3897355794906616,0.3929750323295593,0.38496971130371094,0.38275742530822754,0.3799980878829956,0.3817574977874756,0.3864854574203491,0.39235925674438477,0.3868909478187561,0.3836202025413513,0.37948381900787354,0.37962913513183594,0.3853278160095215,0.3876422643661499,0.38939470052719116,0.3917620778083801,0.3847987651824951,0.37629634141921997,0.37630993127822876
B002-00459,0.20503966510295868,0.20399241149425507,0.20201165974140167,0.20375116169452667,0.20361045002937317,0.20413176715373993,0.20298488438129425,0.20068570971488953,0.1999191790819168,0.2024642527103424,0.20104768872261047,0.2000824362039566,0.20017869770526886,0.20226053893566132,0.20210373401641846,0.19896379113197327,0.1997087299823761,0.20104946196079254,0.19996635615825653,0.19882415235042572,0.20058533549308777
B002-00460,,,,,,,,,,,,,,,,,,,,,
B002-00461,3.7808051109313965,3.7699027061462402,3.742006778717041,3.7658557891845703,3.7634878158569336,3.77274227142334,3.7564845085144043,3.7291598320007324,3.720534324645996,3.755075454711914,3.7355265617370605,3.7215728759765625,3.721280097961426,3.7492785453796387,3.7536211013793945,3.712751865386963,3.7211928367614746,3.7391862869262695,3.723735809326172,3.709329605102539,3.732154369354248
B002-00462,0.6435900330543518,0.6353409290313721,0.6331901550292969,0.6341024041175842,0.6350687146186829,0.6368090510368347,0.6354520320892334,0.6263480186462402,0.6209585070610046,0.6204206943511963,0.6247977614402771,0.6239543557167053,0.6265444755554199,0.6283037066459656,0.6203048229217529,0.6159040331840515,0.6144501566886902,0.6168452501296997,0.6168879270553589,0.6180955767631531,0.6218509078025818
B002-00463,0.814178466796875,0.8924078941345215,0.9233779907226562,0.8789784908294678,0.857253909111023,0.8577385544776917,0.8783419728279114,0.9059467911720276,0.9443954229354858,0.90984708070755,0.9599095582962036,0.8992791771888733,0.8758542537689209,0.8864433765411377,0.9063597321510315,0.995079517364502,0.9712998270988464,0.9349262118339539,0.9042664170265198,0.8957037329673767,0.9013764262199402
B002-00464,10.011730194091797,9.958256721496582,9.903386116027832,9.95274829864502,9.951127052307129,9.954730987548828,9.921459197998047,9.815094947814941,9.771013259887695,9.84486198425293,9.820125579833984,9.787592887878418,9.79375171661377,9.864617347717285,9.808014869689941,9.714624404907227,9.737326622009277,9.78081226348877,9.740074157714844,9.706099510192871,9.773872375488281
B002-00466,2.1627182960510254,2.1644248962402344,2.160494804382324,2.1685080528259277,2.1593804359436035,2.1543471813201904,2.1484103202819824,2.133296012878418,2.1310219764709473,2.143754482269287,2.1384572982788086,2.13114595413208,2.1279971599578857,2.1359763145446777,2.1276087760925293,2.121237277984619,2.126265525817871,2.13356351852417,2.120326519012451,2.106355667114258,2.1151561737060547
B002-00467,3.6301705837249756,3.7304306030273438,3.757991075515747,3.717315196990967,3.6770191192626953,3.6911404132843018,3.702561855316162,3.7374088764190674,3.7934417724609375,3.7623767852783203,3.805023670196533,3.73490571975708,3.708220958709717,3.715904712677002,3.7577037811279297,3.8558924198150635,3.82444429397583,3.794468879699707,3.751943349838257,3.732773780822754,3.7340426445007324
B002-00468,1.4405672550201416,1.508845567703247,1.5328426361083984,1.4845237731933594,1.4742809534072876,1.4809446334838867,1.505415916442871,1.5283344984054565,1.5546729564666748,1.5144927501678467,1.5750362873077393,1.5141899585723877,1.498120665550232,1.5111064910888672,1.5247077941894531,1.6065958738327026,1.5802643299102783,1.539136290550232,1.5173487663269043,1.5201137065887451,1.5306155681610107
B002-00469,9.957328796386719,9.988166809082031,9.970403671264648,10.012866973876953,9.964324951171875,9.931474685668945,9.905433654785156,9.850162506103516,9.852044105529785,9.92324447631836,9.881080627441406,9.84290885925293,9.818695068359375,9.861495971679688,9.841588973999023,9.815278053283691,9.848726272583008,9.879826545715332,9.81019401550293,9.732645034790039,9.770631790161133
B002-00470,2.534710645675659,2.4935874938964844,2.4896492958068848,2.487377882003784,2.492769479751587,2.501160144805908,2.4996421337127686,2.4623425006866455,2.4376909732818604,2.421193838119507,2.452672243118286,2.452359437942505,2.4663381576538086,2.465040922164917,2.428415298461914,2.416391611099243,2.4045534133911133,2.411320924758911,2.4183144569396973,2.4303555488586426,2.4414305686950684
B002-00471,0.3140847980976105,0.3516060411930084,0.3690897822380066,0.3343360722064972,0.33040064573287964,0.3331684172153473,0.3537779748439789,0.3686160147190094,0.38091838359832764,0.34909695386886597,0.3957933187484741,0.35549089312553406,0.3462678790092468,0.35628101229667664,0.35637590289115906,0.41221094131469727,0.39627763628959656,0.3650537431240082,0.35516485571861267,0.36060139536857605,0.3706250786781311
B002-00474,0.5562691688537598,0.5505667328834534,0.5489131808280945,0.549721896648407,0.5508107542991638,0.5517299175262451,0.551044762134552,0.5448439717292786,0.5410851240158081,0.5411702394485474,0.543681263923645,0.5429684519767761,0.5445953607559204,0.5465914607048035,0.5412001609802246,0.5376265048980713,0.5370802879333496,0.5385587215423584,0.5386384725570679,0.5395901203155518,0.5423398613929749
B002-00475,58.8175048828125,58.09892654418945,58.017906188964844,57.98766326904297,58.07465362548828,58.22809982299805,58.18864440917969,57.506690979003906,57.06214904785156,56.78482437133789,57.336151123046875,57.32436752319336,57.57366943359375,57.55616760253906,56.881874084472656,56.66297912597656,56.462188720703125,56.59174346923828,56.70262145996094,56.90442657470703,57.111881256103516
B002-00476,99.76132202148438,106.23088073730469,109.96699523925781,101.51791381835938,101.4072494506836,102.1942138671875,107.23117065429688,110.98050689697266,112.37030029296875,104.65705871582031,115.52896118164062,107.58828735351562,104.72889709472656,107.77709197998047,107.29237365722656,118.2196044921875,115.58146667480469,107.62632751464844,106.08718872070312,108.54525756835938,111.7664794921875
B002-00477,0.4928240478038788,0.4859638214111328,0.4849034249782562,0.4850379228591919,0.48584502935409546,0.4871094226837158,0.4865908920764923,0.4796258807182312,0.47532597184181213,0.47363999485969543,0.47809937596321106,0.47772330045700073,0.4798824191093445,0.48056840896606445,0.47407761216163635,0.4711894690990448,0.4697791635990143,0.47121649980545044,0.47188425064086914,0.4734581410884857,0.4757890999317169
B002-00478,1.6657259464263916,1.6761013269424438,1.673975944519043,1.6808017492294312,1.6718416213989258,1.6658480167388916,1.6623873710632324,1.6590895652770996,1.662573218345642,1.6746406555175781,1.6652240753173828,1.6591882705688477,1.653975248336792,1.6594592332839966,1.6618788242340088,1.6596288681030273,1.6657406091690063,1.6701955795288086,1.6588757038116455,1.645382046699524,1.649147868156433
B002-00479,12.570562362670898,12.808292388916016,12.847518920898438,12.83315658569336,12.67278003692627,12.710002899169922,12.680595397949219,12.770569801330566,12.941962242126465,12.932315826416016,12.9332275390625,12.80029010772705,12.712783813476562,12.73481559753418,12.883096694946289,13.055944442749023,13.004179954528809,12.986238479614258,12.873217582702637,12.780332565307617,12.755266189575195
B002-00480,0.2051597684621811,0.23295824229717255,0.24769876897335052,0.21327964961528778,0.21307837963104248,0.21604536473751068,0.23729458451271057,0.2513110637664795,0.2572506368160248,0.22635380923748016,0.27023956179618835,0.23673442006111145,0.22704283893108368,0.23859639465808868,0.2353621870279312,0.28184065222740173,0.27005332708358765,0.2381439059972763,0.23226827383041382,0.2411542385816574,0.25309523940086365
B002-00481,5.807338714599609,6.337484359741211,6.629426002502441,5.962731838226318,5.956518173217773,6.0057291984558105,6.418466091156006,6.698127269744873,6.813294410705566,6.212790489196777,7.062865257263184,6.420482635498047,6.217109680175781,6.4479780197143555,6.387274742126465,7.28318452835083,7.062063694000244,6.438190460205078,6.325321197509766,6.49790096282959,6.732645511627197
B002-00482,0.03980685770511627,0.044266220182180405,0.046315088868141174,0.0401482917368412,0.04042426124215126,0.04214609041810036,0.044689543545246124,0.0479702465236187,0.04866284132003784,0.043244894593954086,0.05104542896151543,0.046407464891672134,0.04409955069422722,0.04617389664053917,0.04657473415136337,0.05207672342658043,0.05151282995939255,0.04619748145341873,0.044919855892658234,0.04723644256591797,0.05024922266602516
B002-00485,0.46380653977394104,0.4731886386871338,0.46965092420578003,0.475832998752594,0.4678748846054077,0.46760326623916626,0.46335890889167786,0.4650486409664154,0.4699436128139496,0.47893714904785156,0.47073444724082947,0.46559953689575195,0.46139219403266907,0.4645329713821411,0.47407248616218567,0.4722788631916046,0.47410404682159424,0.47728362679481506,0.4698217213153839,0.46227532625198364,0.46290966868400574
B002-00486,0.22436484694480896,0.22314834594726562,0.22261466085910797,0.22339752316474915,0.222606360912323,0.22220522165298462,0.2216162085533142,0.2185688614845276,0.2171691358089447,0.21790853142738342,0.21862632036209106,0.21774496138095856,0.2180708348751068,0.21880005300045013,0.2160797268152237,0.21508143842220306,0.21517647802829742,0.21637855470180511,0.21513593196868896,0.2141638696193695,0.215468168258667
B002-00487,13.902847290039062,14.014321327209473,13.962160110473633,14.061275482177734,13.950479507446289,13.944408416748047,13.889796257019043,13.891958236694336,13.947749137878418,14.079134941101074,13.968538284301758,13.88664722442627,13.828435897827148,13.896207809448242,14.022281646728516,13.972020149230957,14.00786018371582,14.04997730255127,13.95009994506836,13.835477828979492,13.86311149597168
B002-00488,0.13770899176597595,0.13651607930660248,0.13560731709003448,0.13637878000736237,0.13670974969863892,0.13658763468265533,0.13633765280246735,0.13451571762561798,0.13349419832229614,0.1345771849155426,0.13433897495269775,0.13378605246543884,0.13399025797843933,0.13539288938045502,0.1341124027967453,0.1324024498462677,0.1328597366809845,0.13345079123973846,0.13302311301231384,0.13281118869781494,0.13397710025310516
B002-00490,0.23716551065444946,0.2602443993091583,0.26628822088241577,0.23585383594036102,0.23978674411773682,0.2521037757396698,0.2617189288139343,0.2791319489479065,0.2809354066848755,0.2563173472881317,0.29411715269088745,0.2748692035675049,0.26391342282295227,0.27296182513237,0.2751459777355194,0.29665589332580566,0.2989928424358368,0.2730713486671448,0.2664308547973633,0.2803501784801483,0.2967507541179657
B002-00491,0.2936510443687439,0.31667643785476685,0.3256017565727234,0.30979031324386597,0.30535903573036194,0.30636319518089294,0.3158426582813263,0.32347434759140015,0.3330826163291931,0.319549024105072,0.3393319845199585,0.3193874955177307,0.31220096349716187,0.31769639253616333,0.32147032022476196,0.3494247794151306,0.3417651653289795,0.32649439573287964,0.31988364458084106,0.3205357789993286,0.3233473300933838
B002-00493,0.09675969183444977,0.09500183165073395,0.0943785160779953,0.09468458592891693,0.09525468945503235,0.0954791009426117,0.09538712352514267,0.09363570809364319,0.09244207292795181,0.09262305498123169,0.09317193180322647,0.09296288341283798,0.0934656634926796,0.09427595883607864,0.09274394065141678,0.09141209721565247,0.09138869494199753,0.09177737683057785,0.09192101657390594,0.09237195551395416,0.09322027862071991
B002-00495,5.6426897048950195,5.682207107543945,5.6664299964904785,5.69437313079834,5.66042423248291,5.657432556152344,5.641008377075195,5.648004531860352,5.669001579284668,5.708104133605957,5.671769618988037,5.648380279541016,5.630026817321777,5.646373748779297,5.6876420974731445,5.677252769470215,5.686893463134766,5.699192047119141,5.668129920959473,5.636661529541016,5.639408111572266
B002-00496,0.8426510095596313,0.8313452005386353,0.8261700868606567,0.8290024995803833,0.8332500457763672,0.8344310522079468,0.8335598707199097,0.8216184377670288,0.8131327629089355,0.8159810304641724,0.8184512853622437,0.8166261911392212,0.8200932741165161,0.8265130519866943,0.8159198760986328,0.8060605525970459,0.8064494132995605,0.8096866607666016,0.8100094795227051,0.8126710653305054,0.8191397190093994
B002-00497,0.6272919178009033,0.6841495037078857,0.7143470644950867,0.6510472297668457,0.6480046510696411,0.6506693959236145,0.6915118098258972,0.7176626324653625,0.7333760261535645,0.6759169697761536,0.7576980590820312,0.6924277544021606,0.672620415687561,0.6951448917388916,0.6891031861305237,0.782414436340332,0.7578125,0.6990727782249451,0.6869534850120544,0.7004260420799255,0.718995213508606
B002-00498,1.5580735206604004,1.554478406906128,1.5499094724655151,1.554744005203247,1.5551764965057373,1.5530407428741455,1.55210542678833,1.5438315868377686,1.5400127172470093,1.5470223426818848,1.543816328048706,1.540221095085144,1.5400086641311646,1.547882318496704,1.543396234512329,1.534527063369751,1.5384166240692139,1.5412276983261108,1.537893295288086,1.5349383354187012,1.5405943393707275
B002-00499,0.12782955169677734,0.13321028649806976,0.1327209770679474,0.13436685502529144,0.13033923506736755,0.13079100847244263,0.12942472100257874,0.1311224102973938,0.1347837895154953,0.13668718934059143,0.13434626162052155,0.13186711072921753,0.12992346286773682,0.1305202692747116,0.13493113219738007,0.13667410612106323,0.13643653690814972,0.13686837255954742,0.13398391008377075,0.13146604597568512,0.13039368391036987
B002-00500,0.25746166706085205,0.25242817401885986,0.25126761198043823,0.25168105959892273,0.25274771451950073,0.253427654504776,0.25324198603630066,0.24817180633544922,0.2448311150074005,0.2443091869354248,0.2468515783548355,0.24642837047576904,0.2479860782623291,0.24925453960895538,0.2445158213376999,0.24162660539150238,0.24108439683914185,0.2421616166830063,0.24266250431537628,0.24402178823947906,0.24591034650802612
B002-00501,0.1964832991361618,0.19600485265254974,0.1948714256286621,0.19630159437656403,0.19617736339569092,0.19530317187309265,0.19514314830303192,0.19317527115345,0.19244052469730377,0.19448316097259521,0.19337482750415802,0.19222021102905273,0.19192303717136383,0.1942223161458969,0.19335101544857025,0.19109800457954407,0.19237510859966278,0.19305633008480072,0.19195017218589783,0.1907900720834732,0.1922692209482193
B002-00502,0.7972763776779175,0.8389267921447754,0.847514808177948,0.840027391910553,0.8175845742225647,0.8214544653892517,0.8226222991943359,0.8367456793785095,0.8641379475593567,0.8595017790794373,0.8630006313323975,0.8401146531105042,0.8251707553863525,0.8294847011566162,0.8523170948028564,0.884239137172699,0.8764788508415222,0.8669710755348206,0.8502350449562073,0.8381134867668152,0.8329378366470337
B002-00503,0.0069338176399469376,0.006417964119464159,0.00554342707619071,0.00727214477956295,0.007324551697820425,0.007586277090013027,0.006371718365699053,0.006129684392362833,0.006381790619343519,0.008003097027540207,0.005605859216302633,0.007797531317919493,0.007698908448219299,0.00712317181751132,0.008015505969524384,0.005535779986530542,0.0067679388448596,0.008253918960690498,0.00823594443500042,0.007963073439896107,0.0075024389661848545
B002-00504,0.02251238003373146,0.024255404248833656,0.024725237861275673,0.024678269401192665,0.02349362149834633,0.02339639887213707,0.023275019600987434,0.02390860766172409,0.025154035538434982,0.025283850729465485,0.024987217038869858,0.02423761412501335,0.023458654060959816,0.02356421761214733,0.024530939757823944,0.025777753442525864,0.025655008852481842,0.02551424875855446,0.024659695103764534,0.0238443985581398,0.023485790938138962
B002-00505,0.0770641565322876,0.08497826009988785,0.08783317357301712,0.08310800790786743,0.08121788501739502,0.08150206506252289,0.08432068675756454,0.08680076897144318,0.09035952389240265,0.08671864122152328,0.09202758222818375,0.08594213426113129,0.08320357650518417,0.08494872599840164,0.08676508069038391,0.09539858996868134,0.09322609752416611,0.08855041116476059,0.0861968994140625,0.08598818629980087,0.08638477325439453
B002-00506,21.933292388916016,22.28545379638672,22.217483520507812,22.37165069580078,22.111175537109375,22.110614776611328,22.01396942138672,22.117347717285156,22.341581344604492,22.527854919433594,22.311447143554688,22.15607452392578,22.023845672607422,22.078174591064453,22.385488510131836,22.446598052978516,22.46833038330078,22.50583267211914,22.303279876708984,22.126205444335938,22.05365562438965
B002-00507,0.19791291654109955,0.19601696729660034,0.1947530061006546,0.19590526819229126,0.19661647081375122,0.19608789682388306,0.19614461064338684,0.19354909658432007,0.19203658401966095,0.19347643852233887,0.19313110411167145,0.19224372506141663,0.19244475662708282,0.19483070075511932,0.1930134892463684,0.19031167030334473,0.1912790834903717,0.19180713593959808,0.19142253696918488,0.1913057267665863,0.1929556280374527
B002-00508,0.001415241276845336,0.0007989300647750497,0.00022051131236366928,0.0016803849721327424,0.0016189254820346832,0.0016147439600899816,0.0007587667787447572,0.00039936197572387755,0.0005820439546369016,0.0018450699280947447,0.0,0.0014975819503888488,0.0015328341396525502,0.0010704987216740847,0.0016216222429648042,0.0,0.000580037129111588,0.001797302276827395,0.0018848433392122388,0.001499856123700738,0.0010074666934087873
B002-00509,0.9674718379974365,0.9744162559509277,0.9736081957817078,0.9783846735954285,0.9726283550262451,0.9664900302886963,0.9658807516098022,0.9637807607650757,0.965986967086792,0.9737975597381592,0.9672887325286865,0.9627769589424133,0.9586901664733887,0.963403046131134,0.9646811485290527,0.9628893136978149,0.9684162735939026,0.9701777696609497,0.9629216194152832,0.9540600776672363,0.9562644958496094
B002-00511,0.3613031506538391,0.3682807683944702,0.36703455448150635,0.3716152608394623,0.3656545579433441,0.3630525767803192,0.3616082966327667,0.36245185136795044,0.3655714690685272,0.37187135219573975,0.3661000430583954,0.3619977533817291,0.358561635017395,0.36150822043418884,0.3668859601020813,0.3658175766468048,0.36865609884262085,0.3700941801071167,0.3648315370082855,0.3583429157733917,0.35913363099098206
B002-00512,0.7932915091514587,0.8733663558959961,0.9207156300544739,0.824790358543396,0.8212383985519409,0.820662260055542,0.8856338858604431,0.926273763179779,0.9486851692199707,0.8613711595535278,0.9826533794403076,0.8885700702667236,0.8529842495918274,0.8913869857788086,0.8790909647941589,1.0177826881408691,0.9841053485870361,0.8919351696968079,0.8762333989143372,0.8974483609199524,0.9250960350036621
B002-00515,1.2845054864883423,1.2736107110977173,1.2722169160842896,1.273085594177246,1.2732360363006592,1.2732890844345093,1.2730374336242676,1.2599258422851562,1.2522556781768799,1.249971866607666,1.2573294639587402,1.2556580305099487,1.2587857246398926,1.2606017589569092,1.2479885816574097,1.2430373430252075,1.241875171661377,1.244577407836914,1.2443535327911377,1.245957612991333,1.2497613430023193
B002-00518,1.918274164199829,1.9615709781646729,1.9713828563690186,1.9597747325897217,1.9401273727416992,1.9435125589370728,1.9491380453109741,1.9633866548538208,1.9893615245819092,1.9806222915649414,1.9902434349060059,1.964023232460022,1.9485301971435547,1.954835057258606,1.974732756614685,2.0118813514709473,2.003770351409912,1.9880807399749756,1.9723155498504639,1.963855504989624,1.9594929218292236
B002-00519,1.2252697944641113,1.2766268253326416,1.2830027341842651,1.283395767211914,1.2516803741455078,1.2545201778411865,1.2516629695892334,1.2691255807876587,1.3040459156036377,1.3066513538360596,1.300175428390503,1.2741801738739014,1.2554128170013428,1.2621009349822998,1.2929714918136597,1.3243424892425537,1.3187644481658936,1.3129289150238037,1.2899229526519775,1.2730481624603271,1.2626261711120605
B002-00520,9.322379112243652,10.0821533203125,10.376420974731445,9.829146385192871,9.687051773071289,9.726067543029785,10.098477363586426,10.340962409973145,10.650494575500488,10.167423248291016,10.85983657836914,10.183305740356445,9.917475700378418,10.148152351379395,10.241690635681152,11.181342124938965,10.937877655029297,10.358548164367676,10.18580150604248,10.247973442077637,10.32996654510498
B002-00521,0.7046849131584167,0.6921275854110718,0.6895548701286316,0.6903799772262573,0.6931247115135193,0.6943370699882507,0.6944539546966553,0.6821046471595764,0.6735785007476807,0.6714651584625244,0.6783791184425354,0.6773177981376648,0.6813656687736511,0.6841638684272766,0.6719566583633423,0.6653667688369751,0.6639775633811951,0.6663102507591248,0.667871356010437,0.6717138290405273,0.6758939623832703
B002-00523,0.010180206038057804,0.01157122291624546,0.012449519708752632,0.010646065697073936,0.010613667778670788,0.01064101979136467,0.011776614934206009,0.012616127729415894,0.012987208552658558,0.011354157701134682,0.013619733043015003,0.011919484473764896,0.011216833256185055,0.011917533352971077,0.01179585698992014,0.014170120470225811,0.013671601191163063,0.011958139948546886,0.011650805361568928,0.012071591801941395,0.012628043070435524
B002-00526,5.2596282958984375,5.134348392486572,5.0993828773498535,5.100902557373047,5.154494762420654,5.187351703643799,5.189497947692871,5.099239349365234,5.017795562744141,4.993907928466797,5.053971767425537,5.058117866516113,5.108592510223389,5.129093647003174,5.033450126647949,4.966517448425293,4.942767143249512,4.959771633148193,4.9980149269104,5.061074256896973,5.0971245765686035
